0,1,361126,0.0067596,6.2261e-05,165.753,0.00108334
0,2,371516,0.00577859,9.0183e-05,164.461,0.000999759
0,3,367260,0.00358764,5.7286e-05,165.228,0.00101668
0,4,371367,0.00364499,5.7641e-05,163.846,0.000895125
0,5,365198,0.00280266,4.3099e-05,164.033,0.00104455
0,6,370484,0.00292546,4.3735e-05,165.116,0.000827142
0,7,369952,0.00683854,5.3107e-05,164.825,0.0010945
0,8,371085,0.00612493,0.000100991,163.596,0.00101261
0,9,375464,0.00300226,4.476e-05,162.774,0.00107386
0,10,374796,0.00290139,4.3775e-05,165.46,0.00109903
0,11,375715,0.00682353,6.0008e-05,165.363,0.00107469
0,12,378114,0.00632321,6.7592e-05,163.179,0.00106791
0,13,373081,0.00296552,4.4638e-05,163.864,0.00087139
0,14,368083,0.00279068,4.3897e-05,164.656,0.00108794
0,15,375642,0.00355562,5.7823e-05,164.147,0.00106749
0,16,372266,0.00365557,5.7127e-05,164.027,0.00101195
0,17,371939,0.00349927,4.9767e-05,163.021,0.00131609
0,18,369256,0.00422611,6.434e-05,165.315,0.0010549
0,19,379230,0.00476414,7.7221e-05,163.901,0.00104794
0,20,367846,0.00360956,5.7188e-05,165.539,0.00749318
0,21,366694,0.00283142,4.3817e-05,163.654,0.00108952
0,22,362298,0.00377528,5.6969e-05,164.064,0.00101312
0,23,381472,0.00621862,6.8271e-05,163.662,0.00103289
0,24,368450,0.00567506,7.3127e-05,163.518,0.00117303
0,25,372150,0.00364511,5.6714e-05,163.073,0.00108057
0,26,369896,0.00371066,5.7789e-05,164.205,0.00106324
0,27,377243,0.00362562,6.0993e-05,164.701,0.000857429
0,28,373032,0.00639915,0.000128762,163.102,0.00108887
0,29,370726,0.00757607,0.000127567,165.284,0.000814192
0,30,371716,0.00548736,6.7686e-05,165.294,0.00106784
0,31,375443,0.00291975,4.3289e-05,164.427,0.0011072
0,32,385106,0.00368131,5.7008e-05,161.306,0.0010094
0,33,376854,0.00590589,6.9844e-05,164.629,0.00108409
0,34,377064,0.00701801,0.000116808,165.254,0.00109639
0,35,371484,0.00633653,6.8126e-05,164.285,0.0010142
0,36,374111,0.00590732,9.6644e-05,164.776,0.000783265
0,37,375444,0.00281044,4.3675e-05,164.507,0.000977159
0,38,364785,0.00282216,4.9134e-05,161.667,0.000973817
0,39,379727,0.00282582,4.3838e-05,165.556,0.00103474
0,40,373483,0.00562962,8.5178e-05,163.739,0.00104201
0,41,377491,0.00748563,0.000124863,163.849,0.000988641
0,42,366467,0.00298221,4.6948e-05,165.333,0.000925445
0,43,365249,0.0035093,6.0225e-05,165.57,0.000897471
0,44,365703,0.00287076,4.3179e-05,164.15,0.00106621
0,45,377238,0.0035338,5.6766e-05,165.378,0.000801733
0,46,378820,0.00270156,4.266e-05,164.023,0.00093167
0,47,367693,0.00663388,0.000116682,162.513,0.000968035
0,48,373253,0.00623814,6.7404e-05,164.41,0.00106524
0,49,379145,0.00760188,0.000126004,162.895,0.00103021
0,50,371219,0.00289259,5.4871e-05,163.876,0.00119212
0,51,363486,0.00580007,8.2401e-05,164.811,0.000944933
0,52,379996,0.00278371,4.3e-05,163.504,0.000795279
0,53,366003,0.00269796,4.3375e-05,164.634,0.00104311
0,54,364118,0.00287791,4.4068e-05,164.94,0.000757332
0,55,373786,0.00276669,4.3712e-05,164.572,0.000949815
0,56,366971,0.00701382,0.000131779,164.611,0.000933671
0,57,366270,0.00705311,5.7849e-05,165.128,0.000889453
0,58,380514,0.00297758,4.7334e-05,164.236,0.000875512
0,59,372688,0.0056922,7.9721e-05,163.877,0.00108209
0,60,369304,0.00376042,6.0954e-05,173.233,0.00100472
0,61,368588,0.00364199,5.7483e-05,163.641,0.000810522
0,62,369616,0.00272865,4.3169e-05,165.044,0.00102413
0,63,372979,0.00348381,5.356e-05,163.754,0.000845294
0,64,371703,0.00275039,4.3548e-05,163.009,0.00087475
0,65,370406,0.00278291,4.3571e-05,161.238,0.000931208
0,66,361743,0.00354593,5.7006e-05,164.207,0.000891489
0,67,369506,0.00312325,4.9286e-05,163.26,0.000888659
0,68,375782,0.00278143,4.3378e-05,165.061,0.000904937
0,69,375272,0.00292903,4.5619e-05,165.557,0.00102745
0,70,369883,0.00375229,5.7765e-05,163.662,0.000740237
0,71,364872,0.00722408,0.00012653,160.843,0.00083571
0,72,372793,0.00350613,5.6676e-05,157.855,0.000766505
0,73,372864,0.00302868,4.8401e-05,163.186,0.00118604
0,74,373200,0.00588478,9.5138e-05,161.904,0.000905246
0,75,371581,0.00692635,6.4691e-05,162.648,0.000786759
0,76,375275,0.00319791,5.0209e-05,161.241,0.00102449
0,77,365906,0.00500846,8.5263e-05,163.633,0.000795448
0,78,370059,0.002856,4.2655e-05,163.53,0.000813578
0,79,369475,0.00547359,8.4691e-05,164.174,0.000691103
0,80,369272,0.00265758,4.3031e-05,163.798,0.00137332
0,81,372235,0.00650778,6.161e-05,164.573,0.000847396
0,82,369834,0.00643445,6.3952e-05,164.88,0.000967417
0,83,371234,0.00287509,4.3773e-05,164.394,0.000984911
0,84,367577,0.00291874,4.4126e-05,164.642,0.000868645
0,85,373514,0.00276171,4.3497e-05,165.299,0.000776658
0,86,373675,0.00278751,4.3446e-05,165.872,0.000744867
0,87,376179,0.00638094,5.1884e-05,162.267,0.000761059
0,88,365640,0.00547668,6.9563e-05,163.558,0.000783978
0,89,374125,0.00285009,4.3659e-05,163.541,0.000792414
0,90,380064,0.00732527,0.000126836,160.813,0.000697627
0,91,377037,0.00272401,4.266e-05,164.509,0.000690821
0,92,366804,0.00271076,4.2798e-05,163.437,0.000601362
0,93,369164,0.00738283,0.000125001,163.846,0.000634647
0,94,365798,0.00559073,9.4214e-05,163.666,0.000546699
0,95,363208,0.00528029,6.362e-05,164.592,0.0008365
0,96,374088,0.00744299,0.000127132,165.3,0.000758869
0,97,379297,0.00688061,0.00011738,164.927,0.00093698
0,98,367791,0.00582323,6.9912e-05,165.269,0.00114129
0,99,366945,0.00766303,0.000126215,163.67,0.000804587
0,100,375602,0.00764648,0.000125842,163.359,0.00103631
0,101,373501,0.00655398,0.000110112,163.14,0.000737825
0,102,366105,0.00508381,7.006e-05,164.673,0.000762617
0,103,372059,0.00685019,5.1733e-05,164.852,0.000940097
0,104,373107,0.00668035,5.8618e-05,163.244,0.000698617
0,105,369447,0.00598597,9.9113e-05,165.205,0.00104331
0,106,376399,0.00276767,4.32e-05,164.586,0.00102674
0,107,384127,0.00588912,6.918e-05,162.215,0.000789008
0,108,370872,0.00358256,5.7297e-05,165.182,0.000669375
