0,1,360724,0.0079708,7.9969e-05,164.315,0.000653084
0,2,359494,0.00519715,6.7922e-05,166.09,0.000631963
0,3,355354,0.00268664,4.292e-05,167.489,0.000817889
0,4,357505,0.00625705,5.4058e-05,166.717,0.000864111
0,5,355026,0.00553276,8.8337e-05,165.281,0.000851362
0,6,357617,0.0055022,7.4393e-05,166.556,0.000901361
0,7,357397,0.0074122,0.00012727,165.641,0.000798439
0,8,356205,0.00568187,7.1508e-05,165.943,0.000774485
0,9,353285,0.00283971,4.2529e-05,166.335,0.000945516
0,10,359658,0.00622874,5.374e-05,166.923,0.000853737
0,11,362634,0.00548839,7.4612e-05,166.772,0.000902289
0,12,355968,0.00279551,4.3433e-05,167.041,0.0010289
0,13,353574,0.00284109,4.4082e-05,166.897,0.000851247
0,14,359312,0.00277288,4.3285e-05,165.547,0.000820342
0,15,355130,0.00278452,4.4737e-05,166.165,0.000784132
0,16,356227,0.0027817,4.251e-05,166.364,0.000649425
0,17,357809,0.00715131,0.000124369,165.279,0.000814051
0,18,357357,0.00720318,0.000127348,166.059,0.000777381
0,19,359588,0.00538901,7.4469e-05,165.961,0.000823592
0,20,356642,0.00737218,0.000125699,163.531,0.000825429
0,21,356198,0.00554852,8.586e-05,166.264,0.000802285
0,22,357176,0.00618454,5.4479e-05,165.968,0.000856577
0,23,355225,0.0060392,0.000102754,166.874,0.000873916
0,24,360390,0.00525215,7.4162e-05,164.615,0.000866291
0,25,356672,0.00275791,4.3352e-05,164.685,0.00088051
0,26,359463,0.00326998,5.3907e-05,167.466,0.000905419
0,27,357166,0.00291261,4.3003e-05,165.451,0.000819627
0,28,358952,0.00279967,4.4091e-05,165.834,0.000841544
0,29,355610,0.00280749,4.2579e-05,164.27,0.000636869
0,30,359644,0.00267947,4.3285e-05,166.759,0.000886273
0,31,356901,0.00346824,5.6471e-05,166.179,0.000797839
0,32,357535,0.00287509,4.325e-05,164.105,0.000801782
0,33,359263,0.00274517,4.3586e-05,166.079,0.000700486
0,34,361181,0.00553815,0.000126886,167.356,0.000841198
0,35,356082,0.00525001,7.1069e-05,165.471,0.000972475
0,36,358908,0.00290036,4.3762e-05,166.549,0.000927731
0,37,356085,0.00550842,7.996e-05,164.833,0.000813027
0,38,360665,0.00294994,4.3588e-05,166.324,0.00086047
0,39,358356,0.00283156,4.5017e-05,166.163,0.000954834
0,40,360350,0.00287078,4.8156e-05,164.859,0.000899311
0,41,359083,0.00288535,4.3907e-05,163.72,0.00083756
0,42,355781,0.0027964,4.3256e-05,167.004,0.000953815
0,43,354887,0.00619105,5.9488e-05,166.063,0.00097894
0,44,359686,0.00290284,4.4188e-05,165.283,0.000844404
0,45,359911,0.00280167,4.3303e-05,164.698,0.000643573
0,46,355763,0.00675659,0.00011596,165.831,0.000657258
0,47,360497,0.0026014,4.8262e-05,166.687,0.000739684
0,48,358037,0.00722452,0.000127415,164.569,0.000780326
0,49,355937,0.0057779,0.000100732,166.736,0.000739278
0,50,356531,0.00270962,4.4356e-05,166.928,0.000718941
0,51,357893,0.00257277,4.2936e-05,165.319,0.000798864
0,52,358170,0.00606386,6.4534e-05,165.764,0.000693375
0,53,358788,0.00670462,5.6414e-05,166.343,0.0168129
0,54,365506,0.00686712,5.86e-05,167.289,0.000636468
0,55,360526,0.00262683,4.2754e-05,166.23,4.04289
0,56,354033,0.00435192,7.2558e-05,164.056,0.520406
0,57,366915,0.00404678,6.6098e-05,166.388,0.000638392
0,58,361495,0.00522318,6.821e-05,165.358,1.00777
0,59,360458,0.00266929,4.3344e-05,165.51,0.000858157
0,60,354363,0.00553152,7.3213e-05,166.136,0.000727844
0,61,362437,0.00528016,6.9671e-05,165.975,0.000686682
0,62,363517,0.00523025,7.5827e-05,165.635,0.000646307
0,63,362578,0.0072607,0.000124902,165.852,0.445587
0,64,356649,0.00627833,5.0831e-05,167.236,0.000624776
0,65,351774,0.00515036,7.9656e-05,166.385,0.000745408
0,66,352961,0.00556503,9.5303e-05,166.267,0.000672525
0,67,358427,0.00576414,5.4239e-05,167.3,0.000835006
0,68,364015,0.00551251,8.9662e-05,165.697,0.000697795
0,69,359223,0.00711172,5.2715e-05,168.308,0.00063967
0,70,360244,0.00428014,7.4091e-05,166.022,0.000708728
